tmdb_id,name,original_name,keywords,airing_date,poster_img_url,background_img_url,directors,cast,genres,number_of_seasons,number_of_episodes,episode_run_time,synopsis,popularity,average_rating,rating_count,next_episode_to_air,next_episode_air_date,origin_country,networks,production_companies,tags
65420,The Promise,천상의 약속,"marriage, revenge, betrayal, twins, miscarriage, telenovela, makjang, unexpected pregnancy, soap opera, secret",2016-02-01,https://image.tmdb.org/t/p/w500/uiTOM87Jsv9FS4W3UafkusuO5xd.jpg,,,"Lee Yu-ri, Song Jong-ho, Park Ha-na, Seo Jun-yeong, Lee Jong-won, Hye-ri Kim, Yoon Joo-sang, Kang Bong-sung","Crime, Drama, Family, Mystery, Soap",1.0,102.0,35.0,"Na-Yeon is a bright woman. She supports her boyfriend Tae-Joon, who is from a poor background, and has even given up entering a university. But Tae-Joon dumps her for his success and goes with Se-Jin, who is a granddaughter of Baekdoo Company president. Do-Hee is Na-Yeon’s twin sister. She is arrogant and tough. Do-Hee works as a reporter at a weekly magazine. After Na-Yeon’s death, Do-Hee decides to take revenge. She takes on the identity of her sister Na-Yeon. Do-Hee then meets Hwi-Kyung, who is successor of Baekdoo Company.",21.828,3.9,13.0,,,KR,KBS2,Neo Entertainment,"leeyu-ri songjong-ho parkha-na seojun-yeong leejong-won hye-rikim yoonjoo-sang kangbong-sung marriag reveng betray twin miscarriag telenovela makjang unexpectedpregn soapopera secret kbs2 crime drama famili mysteri soap na-yeon is a bright woman. she support her boyfriend tae-joon, who is from a poor background, and ha even given up enter a university. but tae-joon dump her for hi success and goe with se-jin, who is a granddaught of baekdoo compani president. do-he is na-yeon’ twin sister. she is arrog and tough. do-he work as a report at a weekli magazine. after na-yeon’ death, do-he decid to take revenge. she take on the ident of her sister na-yeon. do-he then meet hwi-kyung, who is successor of baekdoo company."
62511,Who Are You: School 2015,후아유 - 학교 2015,"high school, amnesia, school",2015-04-27,https://image.tmdb.org/t/p/w500/snrF3YkSzsmUacDUtURKzZYZOfh.jpg,https://image.tmdb.org/t/p/original/7Odgc3PdvRwIx7gvbePRk0vYvfF.jpg,Kim Seong-yoon,"Kim So-hyun, Nam Joo-hyuk, Yook Sung-jae, Lee Cho-hee, Jeon No-min, Lee Da-wit, Kim Hee-jung, Lee Pil-mo, Shin Jung-geun, Yang Hee-kyung, Jeon Mi-seon, Jeong In-gi, Kim Min-seok, Kim Jung-nan, Lee Hwa-Kyum, Kim Bo-ra, Lee Si-won, Kang Ji-woo, Cho Soo-hyang, Park Hwan-Hee, Kim Ye-joon, Choi Hyo-eun","Drama, Mystery",1.0,16.0,60.0,"After losing her memory in an accident, a bullied high school orphan finds herself in the place of an identical-looking girl who's gone missing.",21.591,7.844,32.0,,,KR,KBS2,SM Life Design Group,"kimso-hyun namjoo-hyuk yooksung-ja leecho-he jeonno-min leeda-wit kimhee-jung leepil-mo shinjung-geun yanghee-kyung jeonmi-seon jeongin-gi kimmin-seok kimjung-nan leehwa-kyum kimbo-ra leesi-won kangji-woo chosoo-hyang parkhwan-he kimye-joon choihyo-eun highschool amnesia school kbs2 drama mysteri after lose her memori in an accident, a bulli high school orphan find herself in the place of an identical-look girl who' gone missing."
85404,Touch Your Heart,진심이 닿다,"based on novel or book, assistant, romance, lawyer, law firm",2019-02-06,https://image.tmdb.org/t/p/w500/kVFflfTOFqFBh34jcVRI1QCWSre.jpg,https://image.tmdb.org/t/p/original/5F6yMBLw54OL11UfQFwzo00vNUz.jpg,Park Joon-hwa,"Lee Dong-wook, Yoo In-na, Lee Sang-wu, Son Sung-yoon, Oh Jung-se, Shim Hyung-tak, Jang So-yeon, Park Ji-hwan, Lee Jun-hyeok, Kim Hee-jung, Park Kyung-hye","Comedy, Drama",1.0,16.0,60.0,"Hoping to make a comeback after a bad scandal, an actress agrees to research a new role by taking a job as a secretary for a prickly attorney.",21.423,8.4,294.0,,,KR,tvN,"Studio Dragon, Mega Monster, Content Zium","leedong-wook yooin-na leesang-wu sonsung-yoon ohjung-s shimhyung-tak jangso-yeon parkji-hwan leejun-hyeok kimhee-jung parkkyung-hy basedonnovelorbook assist romanc lawyer lawfirm tvn comedi drama hope to make a comeback after a bad scandal, an actress agre to research a new role by take a job as a secretari for a prickli attorney."
116377,Dear.M,디어엠,"friendship, school, youths",2022-06-29,https://image.tmdb.org/t/p/w500/ikfRBUtlq5Zf38Qseyk4VxkLNsg.jpg,https://image.tmdb.org/t/p/original/hlhgZ9Ro906X8rlt4tfFEzMJozK.jpg,,"Park Hye-su, Jaehyun, Roh Jeong-eui, Bae Hyeon-seong, Lee Jin-hyuk, Woo Da-vi, Kwon Eun-bin, Hwang Bo Reum Byeol, Lee Jung Sic, Yoon Jin-sol, Kim Joon-ho",Drama,1.0,12.0,60.0,"“Dear.M” will tell the story of the campus-wide search for the mysterious “M,” an individual who is mentioned in an anonymous post on a Seoyeon University online community. The realistic romance drama will follow the changing relationships and budding romances between various characters in the wake of all the buzz about “M.”

Ma Joo-A is a 2nd year student in the Business Administration Department at Seoyeon University. She has a warm heart and bright personality. She is not interested in pursuing a dream or having a romantic relationship. She has never had a boyfriend before.

Cha Min-Ho is a 2nd year student in the Computer Science Department at Seoyeon University. He has a talent for developing apps with innovative ideas. He has been friends with Ma Joo-A for 12 years.

Seo Ji-Min is a student in the Economics Department at Seoyeon University. She is also a member of the schools cheering squad.",21.38,9.2,4.0,,,KR,"Viki, U-NEXT","Monster Union, Playlist","parkhye-su jaehyun rohjeong-eui baehyeon-seong leejin-hyuk wooda-vi kwoneun-bin hwangboreumbyeol leejungs yoonjin-sol kimjoon-ho friendship school youth viki u-next drama “dear.m” will tell the stori of the campus-wid search for the mysteri “m,” an individu who is mention in an anonym post on a seoyeon univers onlin community. the realist romanc drama will follow the chang relationship and bud romanc between variou charact in the wake of all the buzz about “m.” ma joo-a is a 2nd year student in the busi administr depart at seoyeon university. she ha a warm heart and bright personality. she is not interest in pursu a dream or have a romant relationship. she ha never had a boyfriend before. cha min-ho is a 2nd year student in the comput scienc depart at seoyeon university. he ha a talent for develop app with innov ideas. he ha been friend with ma joo-a for 12 years. seo ji-min is a student in the econom depart at seoyeon university. she is also a member of the school cheer squad."
210942,Lookism,외모지상주의,"body-swap, high school student, anime, classmates",2022-11-04,https://image.tmdb.org/t/p/w500/1cbDlad9c94OXs8XtITA2dsmfSn.jpg,https://image.tmdb.org/t/p/original/uoBUj75vcxF17uq2ToD63lgPdzD.jpg,,"Shim Kyu Hyuck, Jeong Jae-heon, Nam Doh-hyeong, Sa Moon-Young","Comedy, Drama, Animation",1.0,1.0,,"In a society that favors good looks, a high school outcast leads a double life switching between his two bodies that are polar opposites in appearance.",21.344,,,1.0,2022-11-04,KR,Netflix,Studio Mir,"shimkyuhyuck jeongjae-heon namdoh-hyeong samoon-young body-swap highschoolstud anim classmat netflix comedi drama anim in a societi that favor good looks, a high school outcast lead a doubl life switch between hi two bodi that are polar opposit in appearance."
84464,My Strange Hero,복수가 돌아왔다,"high school, falsely accused, romance, revenge, revenge motive",2018-12-10,https://image.tmdb.org/t/p/w500/p8Uzpksp6TRKwyn6L6EtZd4fJcx.jpg,https://image.tmdb.org/t/p/original/mjMkTMbWxma8A2Z9OFhTbvetOLO.jpg,,"Yoo Seung-ho, Jo Bo-ah, Kwak Dong-yeon, Kim Dong-young, Park Ah-in, Cheon Ho-jin, Kim Mi-kyeong, Lee Kang-Min, Yeon Jun-seok, Kim Kwang-kyu, Uhm Hyo-seop, Choi Won-hong, Kim Yeo-jin, Kim Young-ok, Jo Hyun-sik, Kim Jae-hwa, Yoo Seon-ho, Yu Yeon-Su","Drama, Comedy",1.0,32.0,35.0,"When Kang Bok-Soo was a high school student, he was falsely accused of committing violence and kicked out of school. This was caused by his first love Son Soo-Jung and a male student Oh Se-Ho. Kang Bok-Soo is a now an adult, but his life has not gone smoothly. To get revenge on Son Soo-Jung and Oh Se-Ho, he returns to the same high school as a student. The environment at the school has changed and Kang Bok-Soo gets involved in unexpected cases.",21.273,7.237,19.0,,,KR,SBS,Super Moon Pictures,"yooseung-ho jobo-ah kwakdong-yeon kimdong-young parkah-in cheonho-jin kimmi-kyeong leekang-min yeonjun-seok kimkwang-kyu uhmhyo-seop choiwon-hong kimyeo-jin kimyoung-ok johyun-sik kimjae-hwa yooseon-ho yuyeon-su highschool falselyaccus romanc reveng revengemot sb drama comedi when kang bok-soo wa a high school student, he wa fals accus of commit violenc and kick out of school. thi wa caus by hi first love son soo-jung and a male student oh se-ho. kang bok-soo is a now an adult, but hi life ha not gone smoothly. to get reveng on son soo-jung and oh se-ho, he return to the same high school as a student. the environ at the school ha chang and kang bok-soo get involv in unexpect cases."
136369,Tomorrow,내일,"suicide, coma, afterlife, grim reaper, death, jobless, adaptation, based on webcomic or webtoon, charismatic female lead",2022-04-01,https://image.tmdb.org/t/p/w500/7pOC2Wr6aavn6OPkFJ9YqhCV5hW.jpg,https://image.tmdb.org/t/p/original/2lQ1PwGFZKM9EakCw1j4NShEuuj.jpg,Kim Tae-yun,"Rowoon, Kim Hee-seon, Lee Soo-hyuk, Moon Seo-Yoon, Yoon Ji-on, Kim Hae-sook, Kim Chae-eun, Kim Nu-ri, Ryu Sung-rok, Yoon Yoo-sun, Kim Seo-yeon, Min Ji-a, Kim Si-eun",Drama,1.0,16.0,60.0,"Made half-human and half-spirit by accident, a young man is employed by a company of grim reapers in the underworld to carry out special missions.",21.213,8.462,78.0,,,KR,MBC,"Studio N, Super Moon Pictures","rowoon kimhee-seon leesoo-hyuk moonseo-yoon yoonji-on kimhae-sook kimchae-eun kimnu-ri ryusung-rok yoonyoo-sun kimseo-yeon minji-a kimsi-eun suicid coma afterlif grimreap death jobless adapt basedonwebcomicorwebtoon charismaticfemalelead mbc drama made half-human and half-spirit by accident, a young man is employ by a compani of grim reaper in the underworld to carri out special missions."
71349,Suspicious Partner,수상한 파트너,"partner, tragic past, prosecutor, murder suspect, cohabitation, wrongfully accused",2017-05-10,https://image.tmdb.org/t/p/w500/e5ytMZlkGlVWtxSoLypobMaqZEO.jpg,https://image.tmdb.org/t/p/original/qzw3CA3AqrLsBa25XUjLLpkWrAk.jpg,,"Ji Chang-wook, Nam Ji-hyun, Choi Tae-joon, Kwon Na-ra, Lee Duck-hwa, Nam Gi-ae, Jang Hyuk-jin, Heo Joon-seok, Kim Hong-pa, Kim Ye-won, Dong Ha, Yoon Bok-in, Sim Eun-woo, Woo Jung-won, Lee Dal, Lee Do-yeop, Go Jae Won, Jang Ho Jin, Cho Seung-yeon, Choi Myeong-bin, Ryoo Han-bi, Kim Ki-Nam, Jang Won-young, Jin Ju-hyung, Son Sang-yeon, Oh Han-kyul, Lee Rang-seo, Nam Jung-woo, Hong Seok-cheon, Park Yong-soo, Lee Si-a, Kim Kyung-Jin, Seo Dong-won, Cho Won-hee, Lee Jung-hyun, Park Seong-geun, Kim Young-ah, Jo Jung-sik, Lee Woo-je, Ryoo Han-bi, Choi Hong-il","Comedy, Crime, Drama",1.0,40.0,35.0,"Noh Ji Wook is a prosecutor in the Central District Prosecutors’ Office who ends up switching professions to a private attorney. He harbors a trauma stemming from an event in his childhood involving his parents and his first love. Eun Bong Hee, a Taekwondo athlete in her youth, is a prosecutor trainee who has become a murder suspect. Eun Bong Hee and Noh Ji Wook both find themselves being the focus of a killer.",21.066,7.903,67.0,,,KR,SBS,Studio S,"jichang-wook namji-hyun choitae-joon kwonna-ra leeduck-hwa namgi-a janghyuk-jin heojoon-seok kimhong-pa kimye-won dongha yoonbok-in simeun-woo woojung-won leedal leedo-yeop gojaewon janghojin choseung-yeon choimyeong-bin ryoohan-bi kimki-nam jangwon-young jinju-hyung sonsang-yeon ohhan-kyul leerang-seo namjung-woo hongseok-cheon parkyong-soo leesi-a kimkyung-jin seodong-won chowon-he leejung-hyun parkseong-geun kimyoung-ah jojung-sik leewoo-j ryoohan-bi choihong-il partner tragicpast prosecutor murdersuspect cohabit wrongfullyaccus sb comedi crime drama noh ji wook is a prosecutor in the central district prosecutors’ offic who end up switch profess to a privat attorney. he harbor a trauma stem from an event in hi childhood involv hi parent and hi first love. eun bong hee, a taekwondo athlet in her youth, is a prosecutor traine who ha becom a murder suspect. eun bong hee and noh ji wook both find themselv be the focu of a killer."
76557,Welcome to Waikiki,으라차차 와이키키,"guesthouse, bromance, motherhood, sitcom, cohabitation, secondary couple, friends to lovers, nice male lead, multiple couples, mother-daughter relationship",2018-02-05,https://image.tmdb.org/t/p/w500/pggzZamoLNTiRgoYz8WVCISMCqv.jpg,https://image.tmdb.org/t/p/original/w149cSXhmfSOWMeXgQi4HZ8doG8.jpg,Song Ji-eun,"Lee Yi-kyung, Kim Seon-ho, Shin Hyun-soo, Moon Ga-young, An So-hee, Kim Ye-won, Byeon Woo-seok","Drama, Comedy",2.0,36.0,65.0,"Kang Dong-Goo dreams of becoming a movie director, but he is cynical due to bad luck. Cheon Joon-Ki wanted to follow in his father's footsteps and become an actor, but he is now just a minor actor. Bong-Doo-Sik came to Seoul to become a scenario writer, but things have not been easy for him.

These 3 men run the guest house Waikiki in Itaewon, South Korea. Their guest house is facing bankruptcy and then a mysterious baby and single mother appear at Waikiki.",21.026,8.7,39.0,,,KR,JTBC,"C-JeS Entertainment, SLL, DramaHouse","leeyi-kyung kimseon-ho shinhyun-soo moonga-young anso-he kimye-won byeonwoo-seok guesthous bromanc motherhood sitcom cohabit secondarycoupl friendstolov nicemalelead multiplecoupl mother-daughterrelationship jtbc drama comedi kang dong-goo dream of becom a movi director, but he is cynic due to bad luck. cheon joon-ki want to follow in hi father' footstep and becom an actor, but he is now just a minor actor. bong-doo-sik came to seoul to becom a scenario writer, but thing have not been easi for him. these 3 men run the guest hous waikiki in itaewon, south korea. their guest hous is face bankruptci and then a mysteri babi and singl mother appear at waikiki."
67272,Shopaholic Louis,쇼핑왕 루이,"addicted, romance, memory loss, fashion, shopping",2016-09-21,https://image.tmdb.org/t/p/w500/d97j9INf0AmjM7ieCi1H9hnJDnl.jpg,https://image.tmdb.org/t/p/original/zgfw3ZgGkVkamz6nth8Vd9O2xN9.jpg,Kim Sang-ho,"Seo In-guk, Nam Ji-hyun, Yoon Sang-hyun, Im Se-mi, Oh Dae-hwan, Kim Young-ok, Uhm Hyo-seop, Kim Sun-young, Kim Kyu-chul, Yoon Yoo-sun, Hwang Young-hee, Kim Byung-chul, Lee Jae-kyoon, Kang Ji-sub, Kim Seung-Han","Comedy, Drama",1.0,16.0,61.0,"A romance takes place between Kang Ji-Sung aka Louie and Ko Bok-Sil. Louie is from a rich family, but he has lost his memory. Ko Bok-Sil is a woman with a heart like an angel. Louie learns about true love after meeting Ko Bok-Sil.",26.697,8.0,192.0,,,KR,MBC,,"seoin-guk namji-hyun yoonsang-hyun imse-mi ohdae-hwan kimyoung-ok uhmhyo-seop kimsun-young kimkyu-chul yoonyoo-sun hwangyoung-he kimbyung-chul leejae-kyoon kangji-sub kimseung-han addict romanc memoryloss fashion shop mbc comedi drama a romanc take place between kang ji-sung aka louie and ko bok-sil. louie is from a rich family, but he ha lost hi memory. ko bok-sil is a woman with a heart like an angel. louie learn about true love after meet ko bok-sil."
43135,A Gentleman's Dignity,신사의 품격,"friendship, love at first sight, bromance, age-gap relationship, male centered plot",2012-05-26,https://image.tmdb.org/t/p/w500/zdYmI1uYrHsNbw9qMHiWDnGRwXX.jpg,https://image.tmdb.org/t/p/original/2PgpZpQ6sGz9okzA8zFnP8jSHvO.jpg,,"Jang Dong-gun, Kim Ha-neul, Kim Su-ro, Kim Min-jong, Lee Jong-hyun, Yoon Se-ah, Kim Jung-nan, Yoon Jin-yi, Lee Jong-hyuk, Kim Woo-bin, Park Joo-mi","Comedy, Drama",1.0,20.0,65.0,"Four men with complicated love lives refuse to admit they're getting older, and attempt to prove that forty is the new thirty!",25.03,7.972,106.0,,,KR,SBS,Hwa and Dam Pictures,"jangdong-gun kimha-neul kimsu-ro kimmin-jong leejong-hyun yoonse-ah kimjung-nan yoonjin-yi leejong-hyuk kimwoo-bin parkjoo-mi friendship loveatfirstsight bromanc age-gaprelationship malecenteredplot sb comedi drama four men with complic love live refus to admit they'r get older, and attempt to prove that forti is the new thirty!"
67014,"Hello, My Twenties!",청춘시대,"way of life, group dynamics, boarding house, teen drama, housemates",2016-07-22,https://image.tmdb.org/t/p/w500/hIbMbotFKAFs0BhrQjVdEjHQ0QD.jpg,https://image.tmdb.org/t/p/original/nhFi3zziBL6oLD2goDLX8PSXap1.jpg,,"Han Yeri, Han Seung-yeon, Park Eun-bin, Ji Woo, Choi A-ra, Kim Min-seok, An Woo-yeon, Shin Hyun-soo, Son Seung-won, Lee You-jin, Shin Se-hwi, Kim Ye-ji","Comedy, Drama, Mystery",2.0,26.0,1585.0,"With different personalities, life goals and taste in men, five women, college students become housemates in a shared residence called Belle Epoque.",20.963,7.3,89.0,,,KR,JTBC,"SLL, JTBC, Celltrion Entertainment, TAKE2, DramaHouse","hanyeri hanseung-yeon parkeun-bin jiwoo choia-ra kimmin-seok anwoo-yeon shinhyun-soo sonseung-won leeyou-jin shinse-hwi kimye-ji wayoflif groupdynam boardinghous teendrama housem jtbc comedi drama mysteri with differ personalities, life goal and tast in men, five women, colleg student becom housem in a share resid call bell epoque."
71328,Sea of the Woman,그 여자의 바다,,2017-02-27,https://image.tmdb.org/t/p/w500/wXXwcqnlIRdFVjU5iJLBGGIXfDP.jpg,,,"Oh Seung Ah, Kim Joo-young, Choi Sung-Jae, Park Hyun-suk, Lee Hyun-Kyung, Choi Woo-Suk, Han Yoo-yi, Lee Dae-yeon, Han Eun-seon, Kim Do-yeon","Drama, Family",1.0,120.0,40.0,"Set in the 1960's and 1970's. Soo-In is a smart student who has never missed ranking at the top of her class. Due to her poor family situation, she begins to work at a factory instead of going to college. Nevertheless, she pursues her dream.",20.96,3.5,2.0,,,KR,KBS2,,
197072,Good Job,굿잡,"private investigator, conspiracy, super power, murder mystery, attorney",2022-08-24,https://image.tmdb.org/t/p/w500/zb9wRawwh5TQxk1moyj7kpttLCJ.jpg,https://image.tmdb.org/t/p/original/8aJ8jT5yQpleDHJfjsAC1aYLL8n.jpg,,"Jung Il-woo, Kwon Yu-ri, Um Mun-suk, Song Sang-eun, Lee Jun-hyeok, Shin Go-eun",Drama,1.0,12.0,60.0,"On Seon-woo is the head of the biggest company in Korea. He also secretly runs a private detective agency. On the other hand, Don Se Ra is a person with extraordinary vision and uses this ability to help people...",20.729,7.333,3.0,,,KR,ENA,"Production H, KT Studio Genie","jungil-woo kwonyu-ri ummun-suk songsang-eun leejun-hyeok shingo-eun privateinvestig conspiraci superpow murdermysteri attorney ena drama on seon-woo is the head of the biggest compani in korea. he also secretli run a privat detect agency. on the other hand, don se ra is a person with extraordinari vision and use thi abil to help people..."
