tmdb_id,name,original_name,keywords,airing_date,poster_img_url,background_img_url,directors,cast,genres,number_of_seasons,number_of_episodes,episode_run_time,synopsis,popularity,average_rating,rating_count,next_episode_to_air,next_episode_air_date,origin_country,networks,production_companies
116377,Dear.M,디어엠,"friendship, school, youths",2022-06-29,https://image.tmdb.org/t/p/w500/ikfRBUtlq5Zf38Qseyk4VxkLNsg.jpg,https://image.tmdb.org/t/p/original/hlhgZ9Ro906X8rlt4tfFEzMJozK.jpg,,"Park Hye-su, Jaehyun, Roh Jeong-eui, Bae Hyeon-seong, Lee Jin-hyuk, Woo Da-vi, Kwon Eun-bin, Hwang Bo Reum Byeol, Lee Jung Sic, Yoon Jin-sol, Kim Joon-ho",Drama,1.0,12.0,60.0,"“Dear.M” will tell the story of the campus-wide search for the mysterious “M,” an individual who is mentioned in an anonymous post on a Seoyeon University online community. The realistic romance drama will follow the changing relationships and budding romances between various characters in the wake of all the buzz about “M.”

Ma Joo-A is a 2nd year student in the Business Administration Department at Seoyeon University. She has a warm heart and bright personality. She is not interested in pursuing a dream or having a romantic relationship. She has never had a boyfriend before.

Cha Min-Ho is a 2nd year student in the Computer Science Department at Seoyeon University. He has a talent for developing apps with innovative ideas. He has been friends with Ma Joo-A for 12 years.

Seo Ji-Min is a student in the Economics Department at Seoyeon University. She is also a member of the schools cheering squad.",21.38,9.2,4.0,,,KR,"Viki, U-NEXT","Monster Union, Playlist"
210942,Lookism,외모지상주의,"body-swap, high school student, anime, classmates",2022-11-04,https://image.tmdb.org/t/p/w500/1cbDlad9c94OXs8XtITA2dsmfSn.jpg,https://image.tmdb.org/t/p/original/uoBUj75vcxF17uq2ToD63lgPdzD.jpg,,"Shim Kyu Hyuck, Jeong Jae-heon, Nam Doh-hyeong, Sa Moon-Young","Comedy, Drama, Animation",1.0,1.0,,"In a society that favors good looks, a high school outcast leads a double life switching between his two bodies that are polar opposites in appearance.",21.344,,,1.0,2022-11-04,KR,Netflix,Studio Mir
84464,My Strange Hero,복수가 돌아왔다,"high school, falsely accused, romance, revenge, revenge motive",2018-12-10,https://image.tmdb.org/t/p/w500/p8Uzpksp6TRKwyn6L6EtZd4fJcx.jpg,https://image.tmdb.org/t/p/original/mjMkTMbWxma8A2Z9OFhTbvetOLO.jpg,,"Yoo Seung-ho, Jo Bo-ah, Kwak Dong-yeon, Kim Dong-young, Park Ah-in, Cheon Ho-jin, Kim Mi-kyeong, Lee Kang-Min, Yeon Jun-seok, Kim Kwang-kyu, Uhm Hyo-seop, Choi Won-hong, Kim Yeo-jin, Kim Young-ok, Jo Hyun-sik, Kim Jae-hwa, Yoo Seon-ho, Yu Yeon-Su","Drama, Comedy",1.0,32.0,35.0,"When Kang Bok-Soo was a high school student, he was falsely accused of committing violence and kicked out of school. This was caused by his first love Son Soo-Jung and a male student Oh Se-Ho. Kang Bok-Soo is a now an adult, but his life has not gone smoothly. To get revenge on Son Soo-Jung and Oh Se-Ho, he returns to the same high school as a student. The environment at the school has changed and Kang Bok-Soo gets involved in unexpected cases.",21.273,7.237,19.0,,,KR,SBS,Super Moon Pictures
136369,Tomorrow,내일,"suicide, coma, afterlife, grim reaper, death, jobless, adaptation, based on webcomic or webtoon, charismatic female lead",2022-04-01,https://image.tmdb.org/t/p/w500/7pOC2Wr6aavn6OPkFJ9YqhCV5hW.jpg,https://image.tmdb.org/t/p/original/2lQ1PwGFZKM9EakCw1j4NShEuuj.jpg,Kim Tae-yun,"Rowoon, Kim Hee-seon, Lee Soo-hyuk, Moon Seo-Yoon, Yoon Ji-on, Kim Hae-sook, Kim Chae-eun, Kim Nu-ri, Ryu Sung-rok, Yoon Yoo-sun, Kim Seo-yeon, Min Ji-a, Kim Si-eun",Drama,1.0,16.0,60.0,"Made half-human and half-spirit by accident, a young man is employed by a company of grim reapers in the underworld to carry out special missions.",21.213,8.462,78.0,,,KR,MBC,"Studio N, Super Moon Pictures"
71349,Suspicious Partner,수상한 파트너,"partner, tragic past, prosecutor, murder suspect, cohabitation, wrongfully accused",2017-05-10,https://image.tmdb.org/t/p/w500/e5ytMZlkGlVWtxSoLypobMaqZEO.jpg,https://image.tmdb.org/t/p/original/qzw3CA3AqrLsBa25XUjLLpkWrAk.jpg,,"Ji Chang-wook, Nam Ji-hyun, Choi Tae-joon, Kwon Na-ra, Lee Duck-hwa, Nam Gi-ae, Jang Hyuk-jin, Heo Joon-seok, Kim Hong-pa, Kim Ye-won, Dong Ha, Yoon Bok-in, Sim Eun-woo, Woo Jung-won, Lee Dal, Lee Do-yeop, Go Jae Won, Jang Ho Jin, Cho Seung-yeon, Choi Myeong-bin, Ryoo Han-bi, Kim Ki-Nam, Jang Won-young, Jin Ju-hyung, Son Sang-yeon, Oh Han-kyul, Lee Rang-seo, Nam Jung-woo, Hong Seok-cheon, Park Yong-soo, Lee Si-a, Kim Kyung-Jin, Seo Dong-won, Cho Won-hee, Lee Jung-hyun, Park Seong-geun, Kim Young-ah, Jo Jung-sik, Lee Woo-je, Ryoo Han-bi, Choi Hong-il","Comedy, Crime, Drama",1.0,40.0,35.0,"Noh Ji Wook is a prosecutor in the Central District Prosecutors’ Office who ends up switching professions to a private attorney. He harbors a trauma stemming from an event in his childhood involving his parents and his first love. Eun Bong Hee, a Taekwondo athlete in her youth, is a prosecutor trainee who has become a murder suspect. Eun Bong Hee and Noh Ji Wook both find themselves being the focus of a killer.",21.066,7.903,67.0,,,KR,SBS,Studio S
76557,Welcome to Waikiki,으라차차 와이키키,"guesthouse, bromance, motherhood, sitcom, cohabitation, secondary couple, friends to lovers, nice male lead, multiple couples, mother-daughter relationship",2018-02-05,https://image.tmdb.org/t/p/w500/pggzZamoLNTiRgoYz8WVCISMCqv.jpg,https://image.tmdb.org/t/p/original/w149cSXhmfSOWMeXgQi4HZ8doG8.jpg,Song Ji-eun,"Lee Yi-kyung, Kim Seon-ho, Shin Hyun-soo, Moon Ga-young, An So-hee, Kim Ye-won, Byeon Woo-seok","Drama, Comedy",2.0,36.0,65.0,"Kang Dong-Goo dreams of becoming a movie director, but he is cynical due to bad luck. Cheon Joon-Ki wanted to follow in his father's footsteps and become an actor, but he is now just a minor actor. Bong-Doo-Sik came to Seoul to become a scenario writer, but things have not been easy for him.

These 3 men run the guest house Waikiki in Itaewon, South Korea. Their guest house is facing bankruptcy and then a mysterious baby and single mother appear at Waikiki.",21.026,8.7,39.0,,,KR,JTBC,"C-JeS Entertainment, SLL, DramaHouse"
67272,Shopaholic Louis,쇼핑왕 루이,"addicted, romance, memory loss, fashion, shopping",2016-09-21,https://image.tmdb.org/t/p/w500/d97j9INf0AmjM7ieCi1H9hnJDnl.jpg,https://image.tmdb.org/t/p/original/zgfw3ZgGkVkamz6nth8Vd9O2xN9.jpg,Kim Sang-ho,"Seo In-guk, Nam Ji-hyun, Yoon Sang-hyun, Im Se-mi, Oh Dae-hwan, Kim Young-ok, Uhm Hyo-seop, Kim Sun-young, Kim Kyu-chul, Yoon Yoo-sun, Hwang Young-hee, Kim Byung-chul, Lee Jae-kyoon, Kang Ji-sub, Kim Seung-Han","Comedy, Drama",1.0,16.0,61.0,"A romance takes place between Kang Ji-Sung aka Louie and Ko Bok-Sil. Louie is from a rich family, but he has lost his memory. Ko Bok-Sil is a woman with a heart like an angel. Louie learns about true love after meeting Ko Bok-Sil.",26.697,8.0,192.0,,,KR,MBC,
43135,A Gentleman's Dignity,신사의 품격,"friendship, love at first sight, bromance, age-gap relationship, male centered plot",2012-05-26,https://image.tmdb.org/t/p/w500/zdYmI1uYrHsNbw9qMHiWDnGRwXX.jpg,https://image.tmdb.org/t/p/original/2PgpZpQ6sGz9okzA8zFnP8jSHvO.jpg,,"Jang Dong-gun, Kim Ha-neul, Kim Su-ro, Kim Min-jong, Lee Jong-hyun, Yoon Se-ah, Kim Jung-nan, Yoon Jin-yi, Lee Jong-hyuk, Kim Woo-bin, Park Joo-mi","Comedy, Drama",1.0,20.0,65.0,"Four men with complicated love lives refuse to admit they're getting older, and attempt to prove that forty is the new thirty!",25.03,7.972,106.0,,,KR,SBS,Hwa and Dam Pictures
67014,"Hello, My Twenties!",청춘시대,"way of life, group dynamics, boarding house, teen drama, housemates",2016-07-22,https://image.tmdb.org/t/p/w500/hIbMbotFKAFs0BhrQjVdEjHQ0QD.jpg,https://image.tmdb.org/t/p/original/nhFi3zziBL6oLD2goDLX8PSXap1.jpg,,"Han Yeri, Han Seung-yeon, Park Eun-bin, Ji Woo, Choi A-ra, Kim Min-seok, An Woo-yeon, Shin Hyun-soo, Son Seung-won, Lee You-jin, Shin Se-hwi, Kim Ye-ji","Comedy, Drama, Mystery",2.0,26.0,1585.0,"With different personalities, life goals and taste in men, five women, college students become housemates in a shared residence called Belle Epoque.",20.963,7.3,89.0,,,KR,JTBC,"SLL, JTBC, Celltrion Entertainment, TAKE2, DramaHouse"
71328,Sea of the Woman,그 여자의 바다,,2017-02-27,https://image.tmdb.org/t/p/w500/wXXwcqnlIRdFVjU5iJLBGGIXfDP.jpg,,,"Oh Seung Ah, Kim Joo-young, Choi Sung-Jae, Park Hyun-suk, Lee Hyun-Kyung, Choi Woo-Suk, Han Yoo-yi, Lee Dae-yeon, Han Eun-seon, Kim Do-yeon","Drama, Family",1.0,120.0,40.0,"Set in the 1960's and 1970's. Soo-In is a smart student who has never missed ranking at the top of her class. Due to her poor family situation, she begins to work at a factory instead of going to college. Nevertheless, she pursues her dream.",20.96,3.5,2.0,,,KR,KBS2,
197072,Good Job,굿잡,"private investigator, conspiracy, super power, murder mystery, attorney",2022-08-24,https://image.tmdb.org/t/p/w500/zb9wRawwh5TQxk1moyj7kpttLCJ.jpg,https://image.tmdb.org/t/p/original/8aJ8jT5yQpleDHJfjsAC1aYLL8n.jpg,,"Jung Il-woo, Kwon Yu-ri, Um Mun-suk, Song Sang-eun, Lee Jun-hyeok, Shin Go-eun",Drama,1.0,12.0,60.0,"On Seon-woo is the head of the biggest company in Korea. He also secretly runs a private detective agency. On the other hand, Don Se Ra is a person with extraordinary vision and uses this ability to help people...",20.729,7.333,3.0,,,KR,ENA,"Production H, KT Studio Genie"
66329,Doctors,닥터스,"romance, medical drama",2016-06-20,https://image.tmdb.org/t/p/w500/peqebnxcF1IjvdrL3K97cCbJNnk.jpg,https://image.tmdb.org/t/p/original/fbAQzJw2mLYmf39L0c1SvijDwwv.jpg,,"Kim Rae-won, Park Shin-hye, Yoon Kyun-sang, Lee Sung-kyung, Kim Min-seok, Jang Hyun-sung, Yoo Da-in, Baek Sung-hyun, Ji Soo, Kim Young-ae, Uhm Hyo-seop, Kal So-won, Jeon Kuk-hwan, Pyo Ye-jin, Moon Ji-In, Ji E-su, Jo Hyun-sik, Yoon Hae-young",Drama,1.0,20.0,60.0,"A recalcitrant, delinquent teen girl meets a compassionate teacher, who inspires her to alter her path and become a street-savvy neurosurgeon.",20.619,8.308,265.0,,,KR,SBS,Pan Entertainment
93541,The Tale of Nokdu,조선로코 - 녹두전,"romantic comedy, romance, cross dressing, martial arts master, period drama, first love, hidden identity, joseon dynasty, based on webcomic or webtoon",2019-09-30,https://image.tmdb.org/t/p/w500/r8BhphHIruCL2jM4sd1Zs6sMJov.jpg,https://image.tmdb.org/t/p/original/byuyNEvHhD3XBbRySbRZq3dTIhF.jpg,,"Jang Dong-yoon, Kim So-hyun, Kang Tae-oh, Jung Joon-ho, Kim Tae-woo, Yoon Yoo-sun, Lee Seung-joon, Lee Moon-sik, Song Geon-hee, Park Da-yeon, Hwang Mi-young, Yoon Geumseon-ah, Cho Soo-hyang, Yang So-min, Han Ga-Rim, Song Chae-yoon, Go Geon-han, Hwang In-yeop, Lee Joo-been, Oh Kyung-joo, Yoon Sa-Bong","Comedy, Drama",1.0,32.0,35.0,"While on the run for his life, a young man discovers that the best place to lie low is in a village of widows — disguised as a woman.",20.598,7.333,27.0,,,KR,"KBS2, wavve","Monster Union, Production H"
73944,Black,블랙,"romance, thriller, grim reaper",2017-10-14,https://image.tmdb.org/t/p/w500/1cBjzxqoNC9NTAKI4PeivjIEHoa.jpg,https://image.tmdb.org/t/p/original/vu4yRXYkTrelRjaGAN7sk6qEy8Q.jpg,Kim Hong-sun,"Song Seung-heon, Go Ah-ra, Lee El, Kim Dong-jun, Kim Won-hae, Park Doo-sik, Jo Jae-yoon, Kim Jae-young, Jeong Seok-yong, Lee Cheol-min, Song Min-hyung, Cha Chung-hwa","Sci-Fi & Fantasy, Crime, Drama, Comedy",1.0,18.0,75.0,"A Grim Reaper, a detective and a woman who foresees death get ensnared in matters of life and death -- and dark mysteries of twenty years past.",20.577,7.967,322.0,,,KR,OCN,"iWill Media, Studio Dragon"
46596,School 2013,학교 2013,"high school, friendship, school, bromance, classmate, student, school bullying, secret",2012-12-03,https://image.tmdb.org/t/p/w500/1XSHp0wBIGIZGtoFs5jSWVmVG62.jpg,https://image.tmdb.org/t/p/original/1xeIEXVbZoyGrLwd0TFLSmV82Vy.jpg,Lee Eung-bok,"Lee Jong-suk, Kim Woo-bin, Jang Na-ra, Daniel Choi, Park Se-young, Jeon Soo-jin, Uhm Hyo-seop, Kwak Jung-wook, Lee Yi-kyung, Park Hae-mi, Jung Woo Yeon, Choi Chang Yub, Lee Han-wi, Shin Hye-sun",Drama,1.0,16.0,65.0,"Jung In Jae, the intern teacher, together with star teacher Kang Se Chan, are the head teachers of Class Two of Grade 2, also known as the class who causes the most trouble. Go Nam Soon was once friends with Park Heung Soo in middle school. However, Nam Soon broke Heung Soo's leg in an accident and has been carrying the guilt ever since. Oh Jung Ho is a troublemaker who bullies his classmates and constantly finds fault with Nam Soon. With both patience and love, Se Chan and In Jae teach and guide the students, in hopes that they will learn and grow under their guidance.",20.465,7.964,14.0,,,KR,KBS2,Content K
98827,Backstreet Rookie,편의점 샛별이,"based on comic, romance, slice of life, based on webcomic or webtoon",2020-06-19,https://image.tmdb.org/t/p/w500/rV9wPNgfvNakfSKoPQRIFVBJnqN.jpg,https://image.tmdb.org/t/p/original/radnXkgRgn1RMbaddv3ZYbCZ3G6.jpg,,"Ji Chang-wook, Kim You-jung, Do Sang-woo, Han Seon-hwa, Ahn Sol-bin, Kim Min-gue, Lee Byung-joon, Kim Sun-young, Woo Hyeon, Lee Yun-hui, Kyeon Mi-ri, Seo Ye-hwa, Um Mun-suk, Kim Ji-hyun, Kil Yong-woo","Comedy, Drama",1.0,16.0,60.0,"It tells an unpredictable 24-hour love story of the four-dimensional innocent girl Jung Saet Byeol who was once a troublemaker and the adorkable caring male store manager, Choi Dae Hyun, in the context of a convenience store. They have met each other accidentally 4 years ago, back then Saet Byeol asked Dae Hyun to buy cigarettes for them. Until now, Saet Byeol comes to the convenience store Dae Hyun runs for a part-time job, their hilarious romantic story starts.",20.422,7.343,35.0,,,KR,"SBS, Lifetime",Taewon Entertainment
89410,Search: WWW,검색어를 입력하세요 WWW,"career woman, office politics, social media, teamwork, female centered plot",2019-06-05,https://image.tmdb.org/t/p/w500/nq7z0NxrDkRpxbGmci7QmOCP9EG.jpg,https://image.tmdb.org/t/p/original/bEsFJEgOrKj4Na2YuESu7iI0CDO.jpg,,"Lim Soo-jung, Lee Da-hee, Jeon Hye-jin, Jang Ki-yong, Lee Jae-Wook, Ji Seung-hyun, Kwon Hae-hyo, Woo Ji-hyeon, Oh Ah-yeon, Kim Nam-hee, Ha Seung-lee, Jin-ho Song, Tak Woo-suk, Ye Soo-jung, Byeon Woo-seok, Cho Hye-joo","Drama, Comedy, Family",1.0,16.0,75.0,"The stories of ambitious career women working at the top of the best portal sites in the IT industry. Paved with wins and losses, their road to success takes a new turn when love comes along the way.",20.209,8.214,77.0,,,KR,tvN,"Hwa and Dam Pictures, Studio Dragon"
35351,Smile Dong Hae,웃어라 동해야,"hotel, mentally disabled, ex-girlfriend, romance, chef, professional chefs",2010-10-04,https://image.tmdb.org/t/p/w500/auOmwr1CDtifY839816WRpRA9Fk.jpg,https://image.tmdb.org/t/p/original/mMkJF2yx4cva4ciCvUuJKrIF9w2.jpg,,"Ji Chang-wook, Do Ji-won, Park Jung-ah, Oh Ji-eun, Lee Jang-woo, Lee Ju-yeon, Park Hae-mi, Lee Bo-hee, Lim Chae-mu, Jung Young-sook","Drama, Comedy",1.0,159.0,35.0,"Raised in America by his mentally handicapped mother Anna, Dong Hae dreams of traveling to Korea to propose to the woman he loves.. After qualifying for a speed skating competition, he smuggles his mother to Korea with him, but his undying devotion to her soon begins causing him problems. Finally reconnecting with his lost love Saewa, Dong Hae finds his affections divided when things don’t work out as he planned in this award-winning daily drama.",20.195,8.0,1.0,,,KR,KBS1,
61670,Healer,힐러,"fight, trauma, romance, thriller, reporter, hidden identity, double identity, smart male lead, sassy female lead, childish female lead, strong male lead, secret",2014-12-08,https://image.tmdb.org/t/p/w500/too4Zig9bDJOfvnFfU1SaxKmGlR.jpg,https://image.tmdb.org/t/p/original/3HR0p12DxQjj3l9OXo4wvcaJiT0.jpg,,"Ji Chang-wook, Yoo Ji-tae, Park Min-young, Park Sang-won, Do Ji-won, Woo Hee-jin, Kim Mi-kyeong, Oh Jong-hyuk, Oh Gwang-rok, Park Won-sang, Taemi, Ji Il-joo, Jang Seong-beom, Jung Hye-in, Park Sang-wook, Jo Han-chul, Son Seung-won, Song Ji-in","Comedy, Action & Adventure, Mystery, Drama",1.0,20.0,60.0,"Kim Moon Ho is a successful reporter at a mainstream news station, but when he stumbles upon a 10-year-old mystery, he's forced to dive into a subversive underground news agency. On his journey to break open the case, Moon Ho teams up with Chae Young Shin, a second rate tabloid writer, and Healer, a mysterious internet-based journalist. With his career and his safety on the line, who can Moon Ho trust in a world full of unreliable sources? ",19.981,8.485,227.0,,,KR,KBS2,Kim Jong-hak Production
75820,Mr. Sunshine,미스터 션샤인,"romance, japanese invasion of korea, korean resistance, korean empire, japanese occupation of korea",2018-07-07,https://image.tmdb.org/t/p/w500/iftMALeIzTYYOVmPOCsS1mQvoNz.jpg,https://image.tmdb.org/t/p/original/iFPMDgCKntxjW7X13S8Vfic3nzJ.jpg,Lee Eung-bok,"Lee Byung-hun, Kim Tae-ri, Yoo Yeon-seok, Kim Min-jung, Byun Yo-han, Kim Kap-soo, Choi Moo-sung, Lee Ho-jae, Kim Eui-sung, Kim Nam-hee, Kim Hye-eun, Kim Byung-chul, Bae Jung-nam, Shin Jung-geun, Lee Jung-eun, Jo Woo-jin, Heo Jung-eun, Seong Yu-bin, Kim Na-woon, Lee Seung-joon, Kang Shin-il, David Lee McInnis, Seo Yu-jeong, Choi Jin-ho, Kim Eung-soo, Oh Ah-yeon, Choi Jong-won, Lee Jung-hyun, Kim Si-eun, Kim In-woo, Hakuryu, Jeon Jin-seo, Park Ah-in, Jang Dong-yoon, Nam Chang-hee, Kim Kang-hoon, Kim Yong-ji, Ariane Desgagnés-Leclerc, Yoon Ju-man, Lim Cheol-soo, Park Jeong-min",Drama,1.0,24.0,75.0,"Set in the early 1900s, this drama tells the story of a young man from Korea who grows up in the United States. When he returns to Korea as a US Marine Corps officer, he meets and falls in love with a noblewoman who is fighting for Korean independence. Their romance is complicated by social class and political ideology.",19.916,8.429,106.0,,,KR,tvN,"Hwa and Dam Pictures, Studio Dragon"
62266,"Kill Me, Heal Me","킬미, 힐미","child abuse, trauma, fake identity, family relationships, romance, hospital, cross dressing, doctor, psychiatrist, mental illness, split personality, psychiatry, mental health, medical drama, dissociative identity disorder, multiple personality disorder, brother sister relationship",2015-01-07,https://image.tmdb.org/t/p/w500/dNH6NO0akHMIqbq5EC4qnCeeuC6.jpg,https://image.tmdb.org/t/p/original/lOluFMXTGaXbdwuLd003odAwfqf.jpg,Han Hee,"Ji Sung, Hwang Jung-eum, Park Seo-jun, Kim Yoo-ri, Ahn Nae-sang, Choi Won-young, Myung Se-bin, Oh Min-seok, Kim Ye-joon","Comedy, Drama, Mystery",1.0,20.0,61.0,"Cha Do Hyun is a rich heir to a family company with one major problem. Due to suppressed childhood trauma, he suffers from dissociative identity disorder manifested in 7 unique personalities who are out of his control. In order to overcome this disorder in secret, he hires a first year medical resident to help him heal by killing off each personality one by one.",19.9,8.066,144.0,,,KR,MBC,Pan Entertainment
63106,The Scholar Who Walks the Night,밤을 걷는 선비,vampire,2015-07-08,https://image.tmdb.org/t/p/w500/atM3wfaHJWEdCo1mqnm4Q8BiaGm.jpg,https://image.tmdb.org/t/p/original/pHQgWT4tZVSwSpmhhWQ9wUDR9vW.jpg,,"Lee Joon-gi, Lee Yu-bi, Max Changmin, Lee Soo-hyuk, Kim So-eun, Jang Hee-jin, Lee Soon-jae, Choi Tae-hwan, Park So-young, Seo Ji-yeon, Kim Myung-gon, Park Shi Woo, Moo Jin-sung",Drama,1.0,20.0,60.0,"When Jo Yang Sun is driven out of house and home after her father is framed for a crime, she is forced to crossdress in order to make ends meet as a bookseller, where she meets Kim Sung Yeol, a handsome, but mysterious scholar who is actually a vampire. Meanwhile, an evil presence at the royal palace stops at nothing to keep the Crown Prince from claiming his rightful throne.",19.757,8.25,16.0,,,KR,MBC,Content K
136732,Sh**ting Stars,별똥별,"celebrity, romance, entertainment industry, hate to love, bickering couple, team leader",2022-04-22,https://image.tmdb.org/t/p/w500/voYCbAvZVZ5brUzYv2V2WdfPhr7.jpg,https://image.tmdb.org/t/p/original/bjEiEqKBwjlDto1fwKNLVE259un.jpg,,"Lee Sung-kyung, Kim Young-dae, Yoon Jong-hoon, Kim Yoon-hye, Lee Jung-shin, Park So-jin, Lee Seung-hyub, Jin Ho-eun, Shin Hyeon-seung, Jeong Ji-an, Yun Sang-jeong, Kwon Han-sol","Comedy, Drama",1.0,16.0,60.0,"Sh**ting Stars is about people in the entertainment industry who take care of everything of top stars. They bleed, sweat, and shed tears to make their celebrities shine. A romance appears between the perfect and flawless top star and the head of the promotion team, who is at the forefront of the star management. This is about the sparkling stories of the two main characters and others surrounding them.",19.658,8.362,29.0,,,KR,tvN,"Studio Dragon, Mays Entertainment"
80965,Witch's Love,마녀의 사랑,"witch, magic, romance, witchcraft, hidden identity",2018-07-25,https://image.tmdb.org/t/p/w500/2dUE6bTv4sL9khs2mBMl5qn8sno.jpg,https://image.tmdb.org/t/p/original/7w72d9776KDNvjVaEDeVSJCmJ8d.jpg,,"Hyun Woo, Yoon So-hee, Lee Hong-bin, Kim Young-ok, Koh Soo-hee, Choi Jae-sup","Sci-Fi & Fantasy, Comedy, Mystery, Drama",1.0,12.0,60.0,"In plain sight in bustling Seoul, three generations of witches have been living below the radar of everyone around them. Kang Cho Hong  operates a restaurant with her fellow witches, Maeng Ye Soon and Jo Aeng Doo. They try to keep a low profile, but Cho Hong’s youthful good looks attracts the attention of a neighborhood guy, Hwang Jae Wook, who is constantly trying to get close to her. Cho Hong and her fellow witches’ quiet lives become complicated when their building landlord, Ma Sung Tae, shows up one day. Sung Tae wants to face a traumatic incident that happened to him in that building when he was a little boy. With Sung Tae nosing around their business on a regular basis, can Cho Hong keep her true identity a secret from him?",19.656,7.833,6.0,,,KR,MBN,Kim Jong-hak Production
