tmdb_id,name,original_name,keywords,airing_date,poster_img_url,background_img_url,directors_ids,cast_ids,genres_ids,number_of_seasons,number_of_episodes,episode_run_time,synopsis,popularity,average_rating,rating_count,next_episode_to_air,next_episode_air_date,origin_country,networks_ids,production_companies_ids
84353,A Pledge to God,신과의 약속,,2018-11-24,https://image.tmdb.org/t/p/w500/pMfWY8FgrBPhg2uo9OnZ0JNLOWT.jpg,https://image.tmdb.org/t/p/original/a8N9VddWawk3Za1Qy7Cr57boDjd.jpg,,"1229707, 233437, 1248899, 1235716, 118667, 1254981, 583164, 553237, 1238554, 147507, 2033111","18, 10751",1.0,48.0,,"Seo Ji Young is an anchorwoman and talk show host who is also fiercely devoted to her children. Meanwhile, Kim Jae Wook is the heir to a large architecture firm who is willing to lay everything on the line and stand up against his family in order to protect his children.",16.197,8.7,3.0,,,KR,97,101322
81821,100 Days My Prince,백일의 낭군님,"amnesia, romance, marriage of convenience, historical, double identity, joseon dynasty, ancient korea, eccentric male lead",2018-09-10,https://image.tmdb.org/t/p/w500/5GoF6fZGqEycUqgcCNmBCN3OdWM.jpg,https://image.tmdb.org/t/p/original/qK4wHkIaq2qnJs1iOUJES8wDY5X.jpg,"1999982, 2167334","1470219, 939137, 551171, 1203792, 1701050, 2119623, 1863349, 1171951, 2112859, 1632773, 1613823, 2139723, 1239677, 2150704, 1551424, 566372, 2097275, 1706959, 1141056","35, 18, 9648",1.0,16.0,75.0,"Lee Yool falls off a cliff and nearly dies in an attempted assassination. He loses his memory, and wanders for 100 days under a new name and personality. During this period, he meets Hong Sim, head of the first detective agency in Joseon.",16.093,8.254,122.0,,,KR,866,"86418, 87422"
57646,Master's Sun,주군의 태양,"obsession, supernatural, trauma, medium, horror, romance, ghost, communicating with the dead",2013-08-07,https://image.tmdb.org/t/p/w500/8dNQTTHAirWwCpQM85amONPcZSA.jpg,https://image.tmdb.org/t/p/original/xLoxBW4YTOnjiyynSh7dpeNgQFZ.jpg,,"932821, 126881, 1255411, 1257577, 1258631, 1893580, 1177278, 587632","10765, 35, 18",1.0,17.0,63.0,"Joo Joong-won is the arrogant, greedy CEO of Kingdom, a  conglomerate that includes a supermall and a hotel. ""Ghost whisperer”  Tae Gong-shil, is a misunderstood outcast who can't keep a  boyfriend or a job since a near death experience left her seeing needy  ghosts. She feels compelled to help them resolve their earthly issues so  they can move on to the afterlife... and he feels compelled to think  she's crazy. Soon their lives merge into a complicated web of hijinx,  misunderstandings, and... yes, love.",16.091,8.1,135.0,,,KR,156,36225
72549,Reunited Worlds,다시 만난 세계,romance,2017-07-19,https://image.tmdb.org/t/p/w500/rxLilCdazLeEaxAXz1nZBdXLbxF.jpg,https://image.tmdb.org/t/p/original/yUoFWFr2qZhYThuT0X8yGv3Pwku.jpg,2160064,"1207629, 126880, 1351550, 1348599, 1829402, 1385609, 1311205, 1295461, 86329, 1813385, 1875691, 1872378, 2112859, 2097726",18,1.0,40.0,30.0,"Although born in the same year, two childhood friends end up being 13 years apart because they have aged surprisingly at different places (worlds) for some strange reason. Now Eom Hyeon Soo is a 31-year-old woman but Sung Hae Sung is still a 18-year-old boy. Cha Won Yooung is a chef also interested in Eom Hyeon Soo.",15.985,8.238,21.0,,,KR,156,165259
152511,Forecasting Love and Weather,기상청 사람들: 사내연애 잔혹사 편,"weather forecaster, romance, older woman younger man relationship, government official, office romance, secret relationship, mother daughter relationship, teamwork, smart female lead, sensitive female lead, serious male lead, clumsy male lead",2022-02-12,https://image.tmdb.org/t/p/w500/3Qfh99m0jShWrqlFRsnWY7HeHNX.jpg,https://image.tmdb.org/t/p/original/xP2Aq6KjGIWw7ZT0K6iuj6GybBb.jpg,,"1234603, 1878952, 1664895, 1547200, 3481960, 3481970, 587632, 3177446, 554945, 1682490, 2935439, 463583, 2286176, 3682107",18,1.0,16.0,60.0,"Inside a national weather service, love proves just as difficult to predict as rain or shine for a diligent forecaster and her free-spirited co-worker.",15.922,8.105,38.0,,,KR,885,"86981, 168320"
71795,Criminal Minds,크리미널 마인드,"police, investigation, remake",2017-07-26,https://image.tmdb.org/t/p/w500/hY9QGvObdABYNLYYnA3o9d7uRqV.jpg,https://image.tmdb.org/t/p/original/yQGxjyeRP0IIwqDsoMbErDL6xX5.jpg,,"122408, 1248204, 1015873, 87897, 1716008, 1857962, 69080, 2083708, 1252019, 2087332, 2140937, 3465736","80, 18, 10759",1.0,20.0,60.0,"Based on the US TV series of the same name, profilers investigate cases from the perspective of the criminals to solve them.",15.798,7.8,20.0,,,KR,866,"3965, 19366, 86418"
62244,Angry Mom,앵그리맘,,2015-03-18,https://image.tmdb.org/t/p/w500/rCqKUifoZnNAwLCubqCVheASwSL.jpg,https://image.tmdb.org/t/p/original/hmhg7yKytfCYMUybXVXzisq8XZZ.jpg,,"70688, 1253552, 140335, 1299473, 1190229, 1169313, 20264, 1454801, 1454802, 1454804, 1454805, 1454806, 1454807, 552067, 1229707, 553237, 1384687, 1234180","35, 18, 10751",1.0,16.0,60.0,"When Jo Gang-Ja attended high school, she was notorious for fighting. She gave birth to her daughter A-Ran in her late teens and became more responsible. Her daughter A-Ran is now a high school student, but A-Ran is bullied at school. Jo Gang-Ja decides to go back to high school to protect her daughter. Jo Gang-Ja becomes a high school student again.",22.795,7.6,87.0,,,KR,97,
76662,My Mister,나의 아저씨,"depression, infidelity, hardship, healing, power struggle, struggling life, hardworking female lead",2018-03-21,https://image.tmdb.org/t/p/w500/o5cBRMF6syh4yUBgZ2Ust8LvcxA.jpg,https://image.tmdb.org/t/p/original/i7prwa7UwOAUcpTmWnUd75J2PWe.jpg,1702876,"115290, 1252318, 936000, 1872629, 1299516, 1241056, 2463266, 1511024, 1655398, 2139736, 4259, 96632, 20264, 1171951, 1591370, 1699540, 1799123, 1292971, 1349163, 3682107",18,1.0,16.0,90.0,"In a world that is less than kind, a young woman and a middle-aged man develop a sense of kinship as they find warmth and comfort in one another.",15.689,8.3,73.0,,,KR,866,"70599, 86418"
117896,Lovers of the Red Sky,홍천기,"based on novel or book, greed, painter, historical fiction, blindness, astrologer, jung eun gwol, joseon, prince lead, sageuk",2021-08-30,https://image.tmdb.org/t/p/w500/lzKiEoVUTdhGDOuqNoYoL0Q1FYA.jpg,https://image.tmdb.org/t/p/original/fY7wigRHMritnQiX47wgCEMau5G.jpg,,"140335, 1571598, 1333031, 1547209, 1093223, 1574622, 3481970, 3748842","18, 10765",1.0,16.0,70.0,"Set during the Joseon era, Hong Cheon Ki is a female painter with a genius like painting talent. She is picked as the first female painter of the Dohwaseo (Korean Royal Academy of Painting). Hong Cheon Ki also has a beautiful appearance and a bright personality. For her, painting is everything. One day, she meets Ha Ram.

Ha Ram is an officer at the Seowoongwan, an office in charge of astronomy, geography, art of divination, meteorology. When he was young, an accident caused him to become blind. Hong Cheon Ki falls in love with him and she doesn't care that he is blind. Hong Cheon Ki keeps appearing in front of Ha Ram and he finds himself waiting for her.",15.652,8.273,11.0,,,KR,156,83914
63602,All About My Mom,"부탁해요, 엄마","mother, romance, daughter–in–law",2015-08-15,https://image.tmdb.org/t/p/w500/arSA7rivMN6Ifr8j1q1fX9We05I.jpg,https://image.tmdb.org/t/p/original/5HmLBTqDYI6W5CKjCA7KKNJExiv.jpg,,,"18, 10751",1.0,54.0,80.0,"A story about the tiring but sad love and hatred between a mother and her daughters. Lee Jin Ae (Eugene Kim) has a love and hate relationship with her mother, Im San Ok (Go Doo Shim). She dreams of becoming independent from her family and especially from her mother. Jin Ae falls in love with Kang Hoon Jae (Lee Sang Woo) and marries to him. Meanwhile, what awaits for Jin Ae is her new mother-in-law, Hwang Young Sun (Kim Mi Sook). While experiencing difficult times with her mother-in-law, Jin Ae begins to understand her mother San Ok for the first time.",15.644,4.9,8.0,,,KR,342,77994
62078,Blood,블러드,"vampire, medical drama",2015-02-16,https://image.tmdb.org/t/p/w500/cuEiIRMkclqxxIezkpHgEFq8Oq9.jpg,https://image.tmdb.org/t/p/original/c7YBG7fZAZMGaj2mxp4K96i9bN1.jpg,,"1351550, 145989, 1233840, 1318869, 560070, 1470763, 566375, 1539733, 145382, 1690348, 235732","18, 10765",1.0,20.0,60.0,"Park Ji-sang, a surgeon, leads a double life. While he tries to save his patients' lives, on the other hand, he is also a vampire who constantly craves for blood.",15.644,7.8,20.0,,,KR,342,66404
113622,Sisyphus,시지프스 : the myth,"future, dystopia, investigation, time travel, suspense, sassy female lead, secret, rich male lead",2021-02-17,https://image.tmdb.org/t/p/w500/eUspNQUhTVVVYE2BZZ7yKDfEkE1.jpg,https://image.tmdb.org/t/p/original/mnCFpbPXSoJVqOJ4t0ShwCrFTCE.jpg,,"126495, 1156197, 2934419, 1020859, 1494834, 2120094, 20264, 1418582, 1530162, 572227, 1857962, 79577, 1278015, 1565993, 3502252, 3134668, 3367106","10765, 18, 9648, 10759",1.0,16.0,72.0,An unfathomable incident introduces a genius engineer to dangerous secrets of the world — and to a woman from the future who's come looking for him.,15.636,7.227,64.0,,,KR,885,"86981, 172185"
82298,Where Stars Land,여우각시별,"airport, romance, flashback, security guard, teamwork, secret",2018-10-01,https://image.tmdb.org/t/p/w500/4TEIkad4Nj1ZY5elC1sett6JAeK.jpg,https://image.tmdb.org/t/p/original/8QmG7RPONnm32REpLpRXKYv7yyr.jpg,,"531736, 1466233, 1233804, 64456, 2033236, 1482875, 1613836, 2037462, 64455, 1682490, 3005649, 2351845, 1278160, 1607304, 3005536, 587676, 1258630",18,1.0,32.0,30.0,"This series follows people who work diligently at Incheon International Airport. Lee Soo Yeon graduated from prestigious KAIST (Korea Advanced Institute of Science and Technology). He begins work at Incheon International Airport and gives himself a goal of six months to get used to working there. Lee Soo-Yeon is a mysterious man who keeps people at a distance. There, he meets Han Yeo Reum. She is a new employee in the passenger service team. She wants to be a perfectionist, but her reality is a little different. She makes a lot of mistakes.",15.583,8.053,19.0,,,KR,156,"56797, 68634"
155231,"Link: Eat, Love, Kill","링크: 먹고, 사랑하라, 죽이게",romance,2022-06-06,https://image.tmdb.org/t/p/w500/lyQQFIbDsdSBYpxG2EcS7gGEZ5j.jpg,https://image.tmdb.org/t/p/original/nNB8ST1cCslJLPI9Uhn5uVht2Dd.jpg,,"1207629, 1252016, 1351055, 231477, 2527634, 3443994, 2122466, 2805080, 3694988, 1330424, 2457958, 3555452, 3688193, 3126574, 3575092, 2790263, 3253127, 3043898, 2221392","18, 9648",1.0,16.0,65.0,"Eun Gye-hoon, a famous chef, opens a restaurant in a town he lived when he was a little kid. In the past, he had a twin sister. But after a traumatic incident tat the hometown, the family lost her. He used to have a strong emotional link to his sister, able to synchronize with any kinds of feelings she was having. When Noh Da-hyun, a young woman in need of help, visits him one day, Gye-hoon starts to feel that strong link again.",15.561,7.7,12.0,,,KR,866,"63014, 86418, 147395"
138663,Café Minamdang,미남당,"based on novel or book, investigation, fraud, prosecutor, barista, slight romance, eccentric female lead, police inspector female lead",2022-06-27,https://image.tmdb.org/t/p/w500/jFXSdUd12KzpIKixEmTL0P7osxP.jpg,https://image.tmdb.org/t/p/original/omY2At0U5zPDYnhxPLD79ZfZIXO.jpg,,"1255411, 1089693, 1547209, 1875646, 1384538, 1044800, 2876774, 2919806, 77057, 2176668, 462583, 3661495, 2297606, 1096460, 1717332, 17125, 3682107, 3688193","18, 9648, 35",1.0,18.0,65.0,A suspicious business that offers the services of a purportedly all-knowing shaman catches the attention of a tenacious police inspector.,15.513,7.0,10.0,,,KR,342,"50998, 116360"
31505,Iris,아이리스,"secret agent, revenge, fugitive, government conspiracy, inter-korean relations, nis",2009-10-14,https://image.tmdb.org/t/p/w500/qYogQkaGz7ejphzCf8EeylUuAKP.jpg,https://image.tmdb.org/t/p/original/lIkewlQHK4GT02Hnpy3QM9uw3W.jpg,,"69080, 139502, 1257963, 77281, 132148, 145360, 1235045, 1252019, 1251296, 138508, 1246906, 552069, 1093223","18, 10759",2.0,40.0,60.0,"Two friends, members of the South Korean military, are recruited by a secret black ops agency.",19.648,7.558,26.0,,,KR,342,"3965, 87422"
95484,Stove League,스토브리그,"corruption, sports, competition, baseball, behind the scenes, baseball player, sports league, sports scandal, teamwork, smart male lead, hardworking female lead, successful male lead, melodrama, hardworking male lead",2019-12-13,https://image.tmdb.org/t/p/w500/6C69xR1hMM66pZmlEAKeIDXpssh.jpg,https://image.tmdb.org/t/p/original/f7NLdmGaVrKXQklecTWAvmKMzKo.jpg,,"1239247, 1134684, 998412, 1953455, 2663919, 566372, 2762557, 3311106, 1191490, 1333030, 548071, 2094413",18,1.0,32.0,60.0,"Se Young is the youngest head of the management team of Dreams, a cellar-dwelling baseball team. She's highly recognized for her perseverance and intense passion for the team. One day, Seung Su is appointed as a general manager. Although he's been working in the sports field, the teams he led to the championship were unpopular, and some of them were even disbanded after winning the league due to the financial difficulties of their parent companies. Would this unlucky new general manager be able to steer Dreams to the championship with passionate Se Young?",15.449,8.5,14.0,,,KR,156,125785
97565,Forest,포레스트,"surgeon, forest, erased memory, rescue team",2020-01-29,https://image.tmdb.org/t/p/w500/gxj3HQe4LP0sPJP1qNGFa5lS0Sz.jpg,https://image.tmdb.org/t/p/original/tqOO3QzQkGT0gH0EjuTUwGFaoXY.jpg,,"1244834, 1256349, 1552969, 2561469, 1243892, 127850, 2478780, 1664896, 2037462, 1190229, 2431098",18,1.0,32.0,30.0,"Kang San-Hyeok is a member of the 119 special rescue team. He is handsome and smart, but he does not remember his childhood. Jung Young-Jae is an enthusiastic surgical resident.

Kang San-Hyeok and Jung Young-Jae meet at a mysterious forest. Even though they do not want to, they must live together in the mysterious forest. Living there, they discover small pleasures. Kang San-Hyeok and Jung Young-Jae soon uncover a secret about themselves and the forest.",15.387,7.75,8.0,,,KR,342,68635
126484,Rookie Cops,너와 나의 경찰수업,"dream, police, ambition, coming of age, university, police academy, hardship, student, campus life",2022-01-26,https://image.tmdb.org/t/p/w500/6cUcjURBW6xx7ED769ZVQCzHI70.jpg,https://image.tmdb.org/t/p/original/A68WMr4xWqQNXhwwluWE8zBJvWs.jpg,,"1886337, 1466233, 2526745, 2175208, 1386418, 2120710, 2414745, 2882631, 123820, 1233712, 138509, 1353857, 2463266, 139509, 3406371, 2617531, 1858386, 1955222, 3573175",18,1.0,16.0,55.0,Wi Seung Hyun joins the Korean national Police University to follow in his father's footsteps but runs into hurdles as he gets involved with a woman named Go Eun Gang.,15.379,8.2,20.0,,,KR,2739,106996
74821,Prison Playbook,슬기로운 감빵생활,"prison, corruption, prisoner, gangster, baseball, baseball player",2017-11-22,https://image.tmdb.org/t/p/w500/ottJJwC1bLjCd1sIRoQRlZchSQ2.jpg,https://image.tmdb.org/t/p/original/4QndLm5U0sglG78XCvIO3eqjfRR.jpg,2341408,"1593672, 79578, 1330917, 1916075, 240081, 147507, 1872629, 1499985, 112785, 1470763, 1916087, 2341408, 1464070, 1334541, 1530744, 1020859, 2033236, 2039484, 3682027","35, 18",1.0,16.0,92.0,"With his major league baseball debut right around the corner, a star pitcher lands in prison and must learn to navigate his new world.",15.298,8.439,49.0,,,KR,"213, 866",
89959,Strangers From Hell,타인은 지옥이다,"psychopath, based on comic, thriller, murderer, creepy neighbor, based on webcomic or webtoon",2019-08-31,https://image.tmdb.org/t/p/w500/o66rEzPzZZWxSrcus2f46CedHhq.jpg,https://image.tmdb.org/t/p/original/7N8vhkg2SlWcLWBf2WvgckYBewg.jpg,,"1296713, 1238592, 1419852, 1572354, 2334143, 1875711, 1615319, 2133923, 2803827, 1974983, 1586567","9648, 18",1.0,10.0,60.0,Unpleasant events disturb the life of an aspiring crime fiction writer when he becomes a resident of an apartment building teeming with shady neighbors.,15.271,8.185,46.0,,,KR,627,"119174, 119175"
67483,Blow Breeze,불어라 미풍아,"fake identity, mistake, family reunion, north korean defector, secondary couple, secret",2016-08-27,https://image.tmdb.org/t/p/w500/eC7VRh4Bc7W1UBFIGWgB6yNt5LE.jpg,https://image.tmdb.org/t/p/original/1mHabocxJuEQ2pcgF1VIP5Qny5h.jpg,,"1134685, 1329984, 1101373, 139502, 1275152, 1239675, 141153, 116180, 1251075, 1238554, 1552872, 1903881, 42795, 118667, 1348579, 39258, 1278015, 1511024",18,1.0,53.0,60.0,"The romance between a bright woman, Mi-Poong, who defected from North Korea and a man, Jang-Go, in Seoul who is a stickler for the rules. Conflicts also arise over a 100 billion won inheritance.",17.136,6.6,8.0,,,KR,97,115704
99477,Find Me in Your Memory,그 남자의 기억법,"obsession, trauma, love, healing, tv news anchor, pretend relationship, forgotten memory",2020-03-18,https://image.tmdb.org/t/p/w500/u7bCi8AoLID1ykXogzL5a4mAL0o.jpg,https://image.tmdb.org/t/p/original/3N6effQUWb64LeWUflfiB59BXNW.jpg,,"118976, 1252016, 93996, 1571617, 1113060, 1169313, 2614047, 2480883, 1671006, 3682027",18,1.0,32.0,35.0,A deep connection forms between a news anchor who remembers every moment he's ever lived and an actress who's lost the memories of her past.,15.009,8.067,15.0,,,KR,97,"26511, 70599"
